,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
Ugz3EQs6JWpE6RqVzF94AaABAg,JohnDH1977,1 month ago,1510601429224,"How stupid are these people?  They buy a machine, then smash it like little sheep in some vague boycott attempt and then their leader goes out and says he is going to buy 500 units...

""I love the poorly educated.""
-45",0,false,0,,,,,,,/Negative/Hate/,Negative,0.616,Hate,0.233
UgyH7pfBFJFdtoh0Oc54AaABAg,trouble follows,1 month ago,1510601429228,"They should not drink coffee anyway, most of em already hopped up on hate. Try milk or juice instead",3,false,0,,,,,,,/Negative/Hate/,Negative,0.418,Hate,0.256
UgzP7fJg8IPPTY1e_IZ4AaABAg,Jesse Williams,1 month ago,1510601429231,"Ironically, this is just going to make Keurig more money, not just because of all the publicity that will drive sales from anti-pedophile consumers, but the people who destroyed their coffee machines are just going to realize that they really liked those machines and have to buy them again. It's a win-win.",3,true,1,,,,,,,/Negative/Hate/,Negative,0.511,Hate,0.235
,,,,,,,,UgzP7fJg8IPPTY1e_IZ4AaABAg.8ZvxwmWKYHW8ZyI6ng5KKn,LardGreystoke,4 weeks ago,1510774229616,"On the Republican side, it's a stupid-stupid.",1,/Negative/Hate/,Negative,0.82,Hate,0.301
UgytZR3QPKoQV_ss3A14AaABAg,DrLeroyGreen,1 month ago,1510601429236,Dummies. You own the coffee maker! It's like when you schmucks bought french wine only to smash the bottles in the streets in protest of France's reluctance to allow their airspace to be used to strike Iraq after 911.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.458,Surprise,0.541
UgyfQ2gGlQEReulTwDx4AaABAg,Jethro Arnaiz,1 month ago,1510601429250,"I hate both parties, this wave of scandals is just the tip of the iceberg, sexual abuse in places of power is SYSTEMIC.",0,false,0,,,,,,,/Negative/Hate/,Negative,0.651,Hate,0.313
UgxkolW3VZh_szK15BV4AaABAg,newgondiwatergate,1 month ago,1510601429256,They did not say that about Cosby. Neither did TYT,0,true,2,,,,,,,/Negative/Worry/,Negative,0.529,Worry,0.22
,,,,,,,,UgxkolW3VZh_szK15BV4AaABAg.8Zvxrp_GoxT8Zw1OKNqZSs,saquille Ahem,1 month ago,1510601429594,newgondiwatergate  hello my niggah.,0,/Neutral/Surprise/,Neutral,0.606,Surprise,0.841
,,,,,,,,UgxkolW3VZh_szK15BV4AaABAg.8Zvxrp_GoxT8Zw3gFUu9HS,newgondiwatergate,1 month ago,1510601429599,saquille Ahem excuse me?,0,/Neutral/Surprise/,Neutral,0.39,Surprise,0.561
UgxPCIyg5-VmLHDaZTx4AaABAg,ChargerBullet,1 month ago,1510601429261,If you support pedophile politicians then chances are you are on the wrong side of history.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.459,Worry,0.277
UgywbbTKzHZm6j-0Cll4AaABAg,AdamTh1,1 month ago,1510601429264,Couldn't at least one of them have used a chainsaw?,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.414,Surprise,0.59
UgyUHa2fzvcHhOyUsHV4AaABAg,u235u235u235,1 month ago,1510601429269,i'd love to see pictures of Cenks' children.  can someone post?  It's fun too see photos of celebrity's children.,0,false,0,,,,,,,/Positive/Love/,Positive,0.815,Love,0.34
UgxJfNDbMySKqhUMzzB4AaABAg,Mary Miller,1 month ago,1510601429275,"Convenient that they doubt the allegation that is an actual crime...Alabama age of consent is 16...

Anyone supporting this monster is despicable",0,false,0,,,,,,,/Negative/Hate/,Negative,0.409,Hate,0.247
UgzdKlyxdfMAKmH0u0R4AaABAg,ChargerBullet,1 month ago,1510601429279,Additional proof that conservatism is a mental disorder.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.384,Surprise,0.631
UgxuRqoJQsLuffQR3xB4AaABAg,Peter Simms,1 month ago,1510601429283,I thought the first women said she was 14 not 15? isn't Cenk the one always promoting his belief that 16 should be the age of consent?,0,false,0,,,,,,,/Negative/Anger/,Negative,0.557,Anger,0.27
UgxLQYp-Md0K75AOpLZ4AaABAg,Bryan Butrum,1 month ago,1510601429287,Conservatives today are so vapid and crazy they think you boycott a company by burning and smashing your own property. That's like fighting child molestation by having pedophiles on your show.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.392,Worry,0.238
Ugy-M9tjyUbfNr4V5Y54AaABAg,zOgOs,1 month ago,1510601429292,"Hilliary was right they are ""Deplorables"" defending Nazis and Child Molesters! Smh!",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.463,Surprise,0.753
Ugw4HZ2dPI6e6pdTn1x4AaABAg,Brian Fitzpatrick,1 month ago,1510601430558,"Do these idiots know that Keurig already got their money--- and don't care what the hell they do with them. Not to mention the 500 that Sean ""Sinking Ship"" Hannity just bought! How will the company survive without all the money from the Momma June crowd?",0,false,0,,,,,,,/Negative/Anger/,Negative,0.504,Anger,0.225
UgynWMLLD-Mp7Fxj7hN4AaABAg,Random Comment,1 month ago,1510601430562,"Roy Moore not even in office and people find dirt on him. Ted Cruz has been in office for years, even ran for POTUS and all we learn about him is that his father shot JFK.",0,false,0,,,,,,,/Negative/Boredom/,Negative,0.485,Boredom,0.265
UgzP4DNxq-NstNGZpOh4AaABAg,bomaite1,1 month ago,1510601430564,"My guess is that those assholes will be running out for a new Keurig as soon as the caffeine headache sets in. They were probably the same guys who proudly announced a few years ago that they were having ""freedom fries"". It is what you do when you don't have a brain of your own.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.401,Worry,0.264
UgyhXXcNPNOYW6b2p5t4AaABAg,Amber Thomas,1 month ago,1510601430568,Hey you dumb ass in bred crackers...you already gave keurig your $. You aren't hurting Keurig by destroying your own property. So smash away. Morons,0,true,2,,,,,,,/Negative/Hate/,Negative,0.517,Hate,0.227
,,,,,,,,UgyhXXcNPNOYW6b2p5t4AaABAg.8ZvxazmjXa58Zw1Yf_Z9sf,saquille Ahem,1 month ago,1510601430941,Amber Thomas  hello my niggah . What ist a cracker !?,0,/Neutral/Surprise/,Neutral,0.57,Surprise,0.876
,,,,,,,,UgyhXXcNPNOYW6b2p5t4AaABAg.8ZvxazmjXa58Zw7Vmy3dTo,Amber Thomas,1 month ago,1510601430943,"A cracker used to be a very uneducated poor white person who could afford to eat nothing more than crackers. Before that they were the white men on the slave plantation who cracked the horse whip against the slaves back. Most conservatives in America, especially any that watch Faux news are deliberately ignorant and bigoted. They believe the earth is flat and dinosaurs lived 6000 years ago. Dumb ass, racist, pedo loving crackers",0,/Negative/Hate/,Negative,0.407,Hate,0.252
Ugx7MIrjaL0YFYOEas94AaABAg,u235u235u235,1 month ago,1510601430572,why is Cenk playing jizz in a bucket sound?,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.456,Surprise,0.836
UgxbdIdGddE_3F4u2_N4AaABAg,Tyler Grimes,1 month ago,1510601430575,And conservatives dare call liberals snowflakes,9,true,1,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.438,Empty tweets / Garbage / No sentiments,0.586
,,,,,,,,UgxbdIdGddE_3F4u2_N4AaABAg.8Zvx_tfyXHP8ZyISVA_48D,LardGreystoke,4 weeks ago,1510774230905,Now liberals can call them pedophiles.,1,/Neutral/Surprise/,Neutral,0.427,Surprise,0.661
UgyrBZbc-_PBrCWhF8x4AaABAg,dafttool,1 month ago,1510601430580,They are going to wish they had coffee if they ever get woke.,2,false,0,,,,,,,/Negative/Anger/,Negative,0.509,Anger,0.208
UgxzE8wv1ka4y3KcuhV4AaABAg,Impeach Trump,1 month ago,1510601430583,I'm gonna buy me a Keurig coffee machine ...,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.469,Empty tweets / Garbage / No sentiments,0.678
UgwchbDO0Wz3fcjVULl4AaABAg,Fane Manelistu,1 month ago,1510601430587,"Do the morons smashing the machines that they paid for with their own money realize that it doesn't hurt Keurig at all if you buy a machine AND THEN smash it? Keurig has already gotten its money, once you buy the machine it is your property and you can do whatever you want with it, but if you destroy it is YOU who loses. Do the losers realize this?",0,false,0,,,,,,,/Negative/Worry/,Negative,0.599,Worry,0.225
UgwUUlULedvKR-IBTD54AaABAg,Despicably Irascible Rapscallion,1 month ago,1510601430590,"Why so sensitive,  snowflakes?  Conservatives really are the SJWs they're always whining about.",0,false,0,,,,,,,/Negative/Boredom/,Negative,0.499,Boredom,0.229
Ugzk0fT6N-lOq8VYvG94AaABAg,CyberRonin,1 month ago,1510601430592,You still bought their product you dumb inbred fucks.,0,false,0,,,,,,,/Negative/Hate/,Negative,0.379,Hate,0.265
UgxOLdzi1bADebjvaX94AaABAg,Megan Schmidt,1 month ago,1510601430595,Because pedophiles are ok if they have an R in front of their name. Cretins.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.404,Worry,0.245
UgzA-6_dyNrhnLSDdxN4AaABAg,Cthulhu Christ,1 month ago,1510601430599,"""He kept grabbing my ass inappropriately""... ""so later when I voluntarily got into his car he...""  This is what happens when a prostitute finds out you're famous after you've paid her.",0,false,0,,,,,,,/Negative/Hate/,Negative,0.624,Hate,0.235
Ugxmn_aWy9xHkI2OLwl4AaABAg,Otto Jihaad,1 month ago,1510601430602,"im pretty sure nambla has sunk their claws into the left also. i just saw video of the austin trans festival that happened after the book reading, i am assuming. simulating sex acts infront of children is bad no matter what you are wearing or your gender identity.
either way im glad you all are talking about it. maybe there should be a discussion on how to deal with this sort of stuff. ive called hotlines the fbi sheriff dcfs and courts about a similar matter and every time i do my parental rights are eroded away just a little more.",0,false,0,,,,,,,/Positive/Fun/,Positive,0.512,Fun,0.23
Ugx5_SPZpFAmiEWg1yl4AaABAg,حسان,1 month ago,1510601430605,I swear conservatives are brain dead. These morons spent money on these coffees machines only to destroy it? How exactly does that hurt said corporations? You already gave them your money.,0,false,0,,,,,,,/Negative/Anger/,Negative,0.67,Anger,0.24
UgxrvLk2UzrOQiCbbXt4AaABAg,NessOnett8,1 month ago,1510601430608,"For people who are CONSTANTLY complaining about how they can't afford anything, they sure are quick to carelessly destroy their own possessions. Is this what it means to be ""fiscally responsible""? To break everything you own whenever you throw a temper tantrum?",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.447,Surprise,0.701
UgxnU1PlBk4ET5hJjal4AaABAg,Michael Coslo,1 month ago,1510601430611,So now the Republican party is PedoBear approved!,0,false,0,,,,,,,/Negative/Worry/,Negative,0.43,Worry,0.252
UgwtQLN93jIPzGWowVV4AaABAg,Black Lanner,1 month ago,1510601430614,No videos of people taping a copy of the ACA to it and shooting them with a .50cal wrapped in an American flag? Republicans disappoint me again.,0,false,0,,,,,,,/Negative/Anger/,Negative,0.48,Anger,0.257
UgydV9u0C95UBOToc3N4AaABAg,gerhardk98,1 month ago,1510601430618,Sean Hannity must not own a mirror!,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.703,Surprise,0.629
UgzFe_weF0J5zPtq1fV4AaABAg,J Murcur,1 month ago,1510601430621,Why do you not think ppl remember traumatic things after 30 years?  Those are the main things ppl remember stupid.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.599,Worry,0.237
UgwAXZy_p3qBUJ73U_B4AaABAg,Lord Yneh,1 month ago,1510601431649,"Wait...he hates Keurig because they pulled ads...so he’s buying 500 machines from them, which would give them more money. There’s some flawed logic there.",0,false,0,,,,,,,/Negative/Hate/,Negative,0.483,Hate,0.297
UgyiEtjdPqh3eVQAT0Z4AaABAg,Michael Boyd,1 month ago,1510601431655,Katie Hopkins looks like she is related to Milo. That’s why she is defending a pedo!!,1,true,1,,,,,,,/Negative/Worry/,Negative,0.386,Worry,0.275
,,,,,,,,UgyiEtjdPqh3eVQAT0Z4AaABAg.8Zvx1DCe1Mk8Zw1bI3-vqh,saquille Ahem,1 month ago,1510601432083,Michael Boyd hello my niggah,0,/Neutral/Surprise/,Neutral,0.499,Surprise,0.841
UgxP8-3tbdh_YegWrGF4AaABAg,Gary Cooper,1 month ago,1510601431663,Moore’s accusers told other people about it years ago. It’s false that they’re only now claiming it happened.,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.416,Surprise,0.841
Ugxcmnm6zVHFUGred0Z4AaABAg,TheLookingOne,1 month ago,1510601431670,"Hannity, 'How do you know if it's true? ... What's true? ... What's not true? ... How do you ascertain the truth? ...""

Fox Noise cuts through the clutter and gets to ... what? ....",0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.468,Surprise,0.738
Ugy33X62L1G2IIq4bg14AaABAg,Michael Coslo,1 month ago,1510601431674,"So now pedophilia is a big part of the Republican platform. 

And Hannity needs investigated.",37,true,3,,,,,,,/Negative/Worry/,Negative,0.492,Worry,0.237
,,,,,,,,Ugy33X62L1G2IIq4bg14AaABAg.8Zvwtv-aXHh8ZxoQr2rYSr,Gregorio Gonzalez,4 weeks ago,1510774232163,Michael Coslo yup because those so called Christians are so pure,4,/Positive/Relief/,Positive,0.411,Relief,0.267
,,,,,,,,Ugy33X62L1G2IIq4bg14AaABAg.8Zvwtv-aXHh8Zxthpnxjr5,phiksit,4 weeks ago,1510774232166,"The party of everything old, disgusting and backwards.",5,/Positive/Fun/,Positive,0.385,Fun,0.244
,,,,,,,,Ugy33X62L1G2IIq4bg14AaABAg.8Zvwtv-aXHh8Zy86oScaps,RJJacob101,4 weeks ago,1510774232168,"Pedophilia is a problem with powerful people in general. That's why no one person or family should be allowed to become powerful in the first place, they always turn to degeneracy and decadence.",3,/Negative/Worry/,Negative,0.428,Worry,0.22
UgxY9o8Lq6CrjTJifMJ4AaABAg,FirstOrderSnoke,1 month ago,1510601431678,Who are the snowflakes again?,0,false,0,,,,,,,/Negative/Boredom/,Negative,0.421,Boredom,0.237
Ugy6LOq255jXSU9d9eV4AaABAg,Renaldo Smith,1 month ago,1510601431685,I would just get a refund for my hard earned money.  But I guess that would be the liberal thing to do.,3,true,1,,,,,,,/Negative/Worry/,Negative,0.476,Worry,0.266
,,,,,,,,Ugy6LOq255jXSU9d9eV4AaABAg.8ZvwqXIWxvj8Zw85KtZs-3,Red Menace,1 month ago,1510601432130,The liberal thing to do would be to not purchase a Keurig to begin with because it's bad for the environment.,0,/Negative/Worry/,Negative,0.529,Worry,0.269
UgwMWgdFFUffcjB2b_Z4AaABAg,Michael Boyd,1 month ago,1510601431693,I thought the liberals and the lgbtq 🏳️‍🌈 lover sjws was going to be the first to get pedo rights. /s,2,true,2,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.398,Empty tweets / Garbage / No sentiments,0.575
,,,,,,,,UgwMWgdFFUffcjB2b_Z4AaABAg.8ZvwmnLXpHj8Zy-A6cFpO2,Jay Bernardo,4 weeks ago,1510774232177,Michael Boyd what consenting adults do is their business but when its a pedo sorry to burst your bubble but we find that as offensive as you do protesting police brutality,4,/Negative/Worry/,Negative,0.556,Worry,0.248
,,,,,,,,UgwMWgdFFUffcjB2b_Z4AaABAg.8ZvwmnLXpHj8Zy1YGM2vvE,Ver Coda,4 weeks ago,1510774232180,"Michael Boyd I’m going to take a wild guess that Michael has never left America, and is terrified of the rest of the world. Stay in that closet, Michael! I’m sure you’re perfectly fine in your safe space there, hiding from the 21st century.",4,/Neutral/Surprise/,Neutral,0.389,Surprise,0.793
UgzdWjD2i-56SFCgEx14AaABAg,averat84,1 month ago,1510601431702,"Attaching a political label to sexual assault is divisive. Pathological behavior isn't exclusive either republicans or democrats. It's a human problem, not political.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.518,Worry,0.237
UgybnBcpyUcaCENI5Rh4AaABAg,Wuking,1 month ago,1510601431708,Pedo Rights LMAOO,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.578,Surprise,0.536
UgzKgKsR52Sal1RyfB94AaABAg,David Vergara,1 month ago,1510601431714,"Do not give hannity power, cut his funding.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.442,Worry,0.228
UgzcGltAhoFMz_ibeyV4AaABAg,Group Hug,1 month ago,1510601431721,"Dude, all of these coffee maker smashing vids are being shared ironically. They are so gd funny lol. No one in their right mind would support Moore the Molester except Hannity's loyal right wingnuts. Hannity tells these clowns to buy stupid-expensive coffee makers and they all go buy expensive coffee makers. Hannity tells the same folks to smash the expensive coffee makers he told them to buy, with money from their OWN POCKETS and they destroy their own property as ordered. Now THAT's authoritarian followers in action.",0,true,2,,,,,,,/Negative/Hate/,Negative,0.423,Hate,0.211
,,,,,,,,UgzcGltAhoFMz_ibeyV4AaABAg.8Zvwf4U0ykQ8Zvwy40KYdL,Group Hug,1 month ago,1510601432093,The best part is that this time Seany thinks hes really got something here. Hes going hard on Koerig bc he thinks that THIS TIME its really gonna work. So fckn funny...,0,/Negative/Worry/,Negative,0.463,Worry,0.249
,,,,,,,,UgzcGltAhoFMz_ibeyV4AaABAg.8Zvwf4U0ykQ8Zvxt16762I,Group Hug,1 month ago,1510601432117,"Also, i dont own one of these Koenig (or whatever) coffee makers bc no way in hell i could afford one. Meanwhile, all these pro-Hannity, pro Molester Moore clowns are drinking fancified fancy coffee from hundred dollar coffee machines lol",0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.358,Empty tweets / Garbage / No sentiments,0.637
UgxeMya1gK9ACZC2-vF4AaABAg,Kevin Richey,1 month ago,1510601431730,How long do you think it will take for them to learn how to make a cup of coffee now that they don't have little plastic cups to do it for them?,0,false,0,,,,,,,/Positive/Fun/,Positive,0.352,Fun,0.232
UgxCUZfbyxKXA1Gy5Zp4AaABAg,Samuel (Sam) Smith,1 month ago,1510601431735,aren't liberals the ones who support pedos tho,0,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.513,Surprise,0.605
UgxbDDz-V-NqXV5AHz94AaABAg,ERAUPRCWA,1 month ago,1510601431741,"So the right wing tell people all the time how destructive a riot is and how destroying property, especially your own  community and property is counter productive.

But burning your jerseys and breaking your coffee pots... oh yeah, 'Merica!",0,false,0,,,,,,,/Positive/Enthusiasm/,Positive,0.382,Enthusiasm,0.218
UgyL6jf4MSTOQJpSCs14AaABAg,Ariyonne CADDELL,1 month ago,1510601431746,Soooo..... Keurig loses because you are destroying a product that you have already purchased from them???,0,true,1,,,,,,,/Neutral/Surprise/,Neutral,0.384,Surprise,0.745
,,,,,,,,UgyL6jf4MSTOQJpSCs14AaABAg.8Zvwaawi-Hr8Zw1kMKVL77,saquille Ahem,1 month ago,1510601432137,Ariyonne CADDELL  hello my niggah hoe .   how much $$ four sex.,0,/Neutral/Surprise/,Neutral,0.375,Surprise,0.63
UgzhXmjqy7DxhTHLoiN4AaABAg,Gnomezonbacon,1 month ago,1510601431754,"__________████████_____██████
_________█░░░░░░░░██_██░░░░░░█
________█░░░░░░░░░░░█░░░░░░░░░█
_______█░░░░░░░███░░░█░░░░░░░░░█
_______█░░░░███░░░███░█░░░████░█
______█░░░██░░░░░░░░███░██░░░░██
_____█░░░░░░░░░░░░░░░░░█░░░░░░░░███
____█░░░░░░░░░░░░░██████░░░░░████░░█
____█░░░░░░░░░█████░░░████░░██░░██░░█
___██░░░░░░░███░░░░░░░░░░█░░░░░░░░███
__█░░░░░░░░░░░░░░█████████░░█████████
_█░░░░░░░░░░█████_████___████_█████___█
_█░░░░░░░░░░█______█_███__█_____███_█___█
█░░░░░░░░░░░░█___████_████____██_██████
░░░░░░░░░░░░░█████████░░░████████░░░█
░░░░░░░░░░░░░░░░█░░░░░█░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░██░░░░█░░░░░░██
░░░░░░░░░░░░░░░░░░██░░░░░░░███████
░░░░░░░░░░░░░░░░██░░░░░░░░░░█░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
░░░░░░░░░░░█████████░░░░░░░░░░░░░░██
░░░░░░░░░░█▒▒▒▒▒▒▒▒███████████████▒▒█
░░░░░░░░░█▒▒███████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█
░░░░░░░░░█▒▒▒▒▒▒▒▒▒█████████████████
░░░░░░░░░░████████▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒█
░░░░░░░░░░░░░░░░░░██████████████████
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░█
██░░░░░░░░░░░░░░░░░░░░░░░░░░░██
▓██░░░░░░░░░░░░░░░░░░░░░░░░██
▓▓▓███░░░░░░░░░░░░░░░░░░░░█
▓▓▓▓▓▓███░░░░░░░░░░░░░░░██
▓▓▓▓▓▓▓▓▓███████████████▓▓█
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓██
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓█",0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.762,Empty tweets / Garbage / No sentiments,0.572
UgyRWRgHlizqERxik0l4AaABAg,Thomas H Cullen,1 month ago,1510601431760,All business owners are slave owners,0,false,0,,,,,,,/Negative/Worry/,Negative,0.396,Worry,0.227
Ugx1zox0XiJYAqDB3tJ4AaABAg,David Vergara,1 month ago,1510601431767,People with traumas take a while to gather the courage to talk about what happened to them.,0,false,0,,,,,,,/Negative/Worry/,Negative,0.411,Worry,0.258
UgyDdKvmGyOWE3IgirB4AaABAg,Dolce Luxe,1 month ago,1510601431774,What a bunch of idiots. You’ve already supported keurig by PURCHASING their coffee makers. By destroying them you’re only serving to destroy your OWN things that you’ve ALREADY spent money on.... LOL. I guess they figure they’ll hurt the company by not purchasing the little pods anymore? There are plenty of companies besides keurig that make the little pods that work in keurig coffee makers. Bunch of dummies. 🤣,0,true,1,,,,,,,/Negative/Worry/,Negative,0.514,Worry,0.256
,,,,,,,,UgyDdKvmGyOWE3IgirB4AaABAg.8ZvwRYHbijn8Zw1oEPOO_t,saquille Ahem,1 month ago,1510601432124,Dolce Luxe  yoo wanna sex muslum man !?,0,/Positive/Enthusiasm/,Positive,0.353,Enthusiasm,0.268
UgyWzOLFNo0YC3SKF5J4AaABAg,Retrocidal,1 month ago,1510601433019,ANOTHER white male hero awsome,0,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.356,Empty tweets / Garbage / No sentiments,0.592
UgzOjl3Wew74IaWrNs94AaABAg,David Myers,1 month ago,1510601433022,"Boycott = breaking the shit that you've already paid for.

The life of the mind of a conservative.",127,true,13,,,,,,,/Negative/Hate/,Negative,0.43,Hate,0.238
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zw0MF93XiL,saquille Ahem,1 month ago,1510601433618,David Myers  Ara yoo gay boy !?,1,/Positive/Love/,Positive,0.425,Love,0.281
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8ZxlO8F15YQ,Sha Dow,4 weeks ago,1510774233624,"saquille Ahem
You're trying to find a gay date for yourself on Youtube?",12,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.342,Empty tweets / Garbage / No sentiments,0.652
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zxl_LYHdQI,Sha Dow,4 weeks ago,1510774233628,"David Myers
Cons (ervatives), by their own actions and commentary, are not that intelligent. It's little wonder why they hate financing fact based education and can't understand fact based subjects like Science.",8,/Negative/Hate/,Negative,0.591,Hate,0.24
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zxmgn5rUY5,Ross Edwards,4 weeks ago,1510774233632,Ha! That's fantastic,1,/Positive/Happiness/,Positive,0.861,Happiness,0.282
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8ZxoGRtGkcG,Gregorio Gonzalez,4 weeks ago,1510774233643,saquille Ahem damn republicans always talk shit about gays then end up being caught with male escorts at a random hotel!! This is YouTube bro not a gay dating site,6,/Negative/Hate/,Negative,0.729,Hate,0.241
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8ZxvTp8bajU,Dave Rhoden,4 weeks ago,1510774233651,"""You keep using that word. I do not think it means what you think it means.""",0,/Negative/Worry/,Negative,0.35,Worry,0.228
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zxwq9kh2Xk,thomas Hooper,4 weeks ago,1510774233655,"Sha Dow , yes scientific facts like they are only 2 sexes... only idiots think their opposition are stupid! It surely allows you to dismiss their position without having to think about it. And who avoids thinking? Idiots!",0,/Negative/Anger/,Negative,0.527,Anger,0.221
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8ZxxQMQfyqh,empbac,4 weeks ago,1510774233659,"Wait a minute... hang on, I need to go start a web site! Cheap, breakable merchandise that makes conservatives angry, here I come! Give me all ur credit cardzzz! =o>

Free marketing too!",1,/Positive/Enthusiasm/,Positive,0.406,Enthusiasm,0.451
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zy1IZhwav-,gunnyblender,4 weeks ago,1510774233663,They make the Cosby rape denialists look grand.,2,/Positive/Fun/,Positive,0.369,Fun,0.303
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zy67f5TH8B,Hugh Mungus,4 weeks ago,1510774233668,"hahaha conservatives don't understand science. what about the democrats and there 23+ genders lol, or the trans racial BS. democrats don't even believe in basic science, at least conservatives are smart enough to know that there are only 2 genders and that you cant magically change your race lol fuckin libtards",0,/Positive/Relief/,Positive,0.372,Relief,0.235
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zy75tMEC5s,Gregorio Gonzalez,4 weeks ago,1510774233678,"Hugh Mungus oh is that why you get your science from the Bible like how man was made from a woman's rib? Yeah sounds how people are made! Or you probably believe the earth is flat and there is no such thing as global warming! Your so stuck on gender, who cares, how does it affect you? But your probably ok with child molestation too, where in your Christian Bible does it say that's ok",3,/Negative/Anger/,Negative,0.566,Anger,0.219
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8Zy8_BZSoiV,empbac,4 weeks ago,1510774233687,"+Hugh Mungus 
Please teach us about race from a scientific perspective. What does science say about race?",0,/Neutral/Surprise/,Neutral,0.391,Surprise,0.532
,,,,,,,,UgzOjl3Wew74IaWrNs94AaABAg.8ZvwNH73t5M8_-juh5CNeA,Sha Dow,3 weeks ago,1511379033691,"thomas Hooper
Scientific facts like climate change, evolution, and, yes, people FREELY choosing to be what they actually feel inside. Only Science Fact deniers hate freedom and want the ""church"" to dictate their sexuality, ""big government"" style. Especially when they keep ignoring the Fact that the bible is just as against straight adulterers. Yet repubs and libertarians never treat ""family value"" adulterers, rapists and pedophiles the same as gays like the bible demands they do, unless they're on the ""other team"", aka ""democrat"". Then, all of a sudden, they're bible based.",1,/Negative/Hate/,Negative,0.586,Hate,0.26
UgwihWbQoEPVC-_FqMF4AaABAg,Mark Ensel,1 month ago,1510601433026,"Donald Trump's deplorable base, think they have a larger, more important voice than they actually do. Still drunk off of Trump's ""victory"" (and moonshine), they think the world will quiver and quake at their collective voice. They foolishly believed that it was time for their racist, bigoted, misogynistic ways to bask in the open sunlight. What they may have done in fact, is stir the passive, indifferent citizens into getting up and voting. I believe many thought of Trump as ""the lesser of two evils"", but now they're realizing that was not true. Not even close. It's time to send the rats back into their deep dark holes where they belong.",0,false,0,,,,,,,/Negative/Worry/,Negative,0.482,Worry,0.245
